rank,finalWorth,personName,age,industries,countryOfCitizenship,selfMade,gender,birthYear,gdp_country,life_expectancy_country,total_tax_rate_country,population_country,latitude_country,longitude_country
2133,1300,Kostyantin Zhevago,49.0,Metals & Mining,Ukraine,True,M,1974.0,"$153,781,069,118 ",71.6,45.2,44385155.0,48.379433,31.16558
2133,1300,Zong Yanmin,65.0,Manufacturing,China,True,M,1958.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2259,1200,Sanjay Agarwal,52.0,Finance & Investments,India,True,M,1970.0,"$2,611,000,000,000 ",69.4,49.7,1366417754.0,20.593684,78.96288
2259,1200,Hamad bin Jassim bin Jaber Al Thani,63.0,Finance & Investments,Qatar,False,M,1959.0,"$183,466,208,791 ",80.1,11.3,2832067.0,25.354826,51.183884
2259,1200,Joao Alves de Queiroz Filho,70.0,Diversified,Brazil,True,M,1953.0,"$1,839,758,040,766 ",75.7,65.1,212559417.0,-14.235004,-51.92528
2259,1200,Jose Maria Aristrain,60.0,Metals & Mining,Spain,False,M,1962.0,"$703,082,435,360 ",83.6,28.8,8574832.0,46.818188,8.227512
2259,1200,Michael Arougheti,50.0,Finance & Investments,United States,True,M,1972.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2259,1200,Tope Awotona,41.0,Technology,United States,True,M,1981.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2259,1200,Mehmet Aydinlar,66.0,Healthcare,Turkey,True,M,1956.0,"$754,411,708,203 ",77.4,42.3,83429615.0,38.963745,35.243322
2259,1200,Danna Azrieli,55.0,Real Estate,Israel,False,F,1967.0,"$395,098,666,122 ",82.8,25.3,9053300.0,31.046051,34.851612
2259,1200,Naomi Azrieli,57.0,Real Estate,Canada,False,F,1965.0,"$1,736,425,629,520 ",81.9,24.5,36991981.0,56.130366,-106.346771
2259,1200,Sharon Azrieli,62.0,Real Estate,Canada,False,F,1960.0,"$1,736,425,629,520 ",81.9,24.5,36991981.0,56.130366,-106.346771
2259,1200,Bai Houshan,59.0,Energy,China,True,M,1964.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2259,1200,Thomas Bailey,86.0,Finance & Investments,United States,True,M,1937.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2259,1200,Bernhard Braun-Luedicke,46.0,Healthcare,Germany,False,M,1977.0,"$3,845,630,030,824 ",80.9,48.8,83132799.0,51.165691,10.451526
2259,1200,Eva Maria Braun-Luedicke,36.0,Healthcare,Germany,False,F,1987.0,"$3,845,630,030,824 ",80.9,48.8,83132799.0,51.165691,10.451526
2259,1200,Friederike Braun-Luedicke,39.0,Healthcare,Germany,False,F,1984.0,"$3,845,630,030,824 ",80.9,48.8,83132799.0,51.165691,10.451526
2259,1200,Jeffrey Cheah,78.0,Real Estate,Malaysia,True,M,1945.0,"$364,701,517,788 ",76.0,38.7,32447385.0,4.210484,101.975766
2259,1200,Chen Xianbao & family,63.0,Food & Beverage,China,True,M,1959.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2259,1200,Cheng Xianfeng,54.0,Healthcare,China,True,M,1968.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2259,1200,Chung Yong-jin,54.0,Fashion & Retail,South Korea,False,M,1968.0,"$2,029,000,000,000 ",82.6,33.2,51709098.0,35.907757,127.766922
2259,1200,Darwin Deason,82.0,Service,United States,True,M,1940.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2259,1200,Diego Della Valle,69.0,Fashion & Retail,Italy,False,M,1953.0,"$2,001,244,392,042 ",82.9,59.1,60297396.0,41.87194,12.56738
2259,1200,Ashwin Desai,71.0,Manufacturing,India,True,M,1951.0,"$2,611,000,000,000 ",69.4,49.7,1366417754.0,20.593684,78.96288
2259,1200,Richard Desmond,71.0,Media & Entertainment,United Kingdom,True,M,1951.0,"$2,827,113,184,696 ",81.3,30.6,66834405.0,55.378051,-3.435973
2259,1200,Ding Shui Po,52.0,Fashion & Retail,China,False,M,1970.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2259,1200,Sefik Yilmaz Dizdar,85.0,Fashion & Retail,Turkey,True,M,1938.0,"$754,411,708,203 ",77.4,42.3,83429615.0,38.963745,35.243322
2259,1200,Mathias Doepfner,60.0,Media & Entertainment,Germany,False,M,1963.0,"$3,845,630,030,824 ",80.9,48.8,83132799.0,51.165691,10.451526
2259,1200,Farhad Ebrahimi,84.0,Manufacturing,United States,True,M,1939.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2259,1200,Jose Roberto Ermirio de Moraes,65.0,Diversified,Brazil,False,M,1957.0,"$1,839,758,040,766 ",75.7,65.1,212559417.0,-14.235004,-51.92528
2259,1200,Jose Ermirio de Moraes Neto,70.0,Diversified,Brazil,False,M,1952.0,"$1,839,758,040,766 ",75.7,65.1,212559417.0,-14.235004,-51.92528
2259,1200,Fang Hongbo,56.0,Manufacturing,China,True,M,1967.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2259,1200,David Feffer,66.0,Manufacturing,Brazil,False,M,1956.0,"$1,839,758,040,766 ",75.7,65.1,212559417.0,-14.235004,-51.92528
2259,1200,Zsolt Felcsuti,51.0,Manufacturing,Hungary,True,M,1971.0,"$160,967,157,504 ",75.8,37.9,9769949.0,47.162494,19.503304
2259,1200,Ben Francis,30.0,Fashion & Retail,United Kingdom,True,M,1992.0,"$2,827,113,184,696 ",81.3,30.6,66834405.0,55.378051,-3.435973
2259,1200,Gary Friedman,65.0,Fashion & Retail,United States,True,M,1957.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2259,1200,Dan Gertler,49.0,Metals & Mining,Israel,False,M,1973.0,"$395,098,666,122 ",82.8,25.3,9053300.0,31.046051,34.851612
2259,1200,Balkrishan Goenka,56.0,Manufacturing,India,True,M,1966.0,"$2,611,000,000,000 ",69.4,49.7,1366417754.0,20.593684,78.96288
2259,1200,Lawrence Golub,63.0,Finance & Investments,United States,True,M,1959.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2259,1200,Saroj Rani Gupta,72.0,Manufacturing,India,True,F,1950.0,"$2,611,000,000,000 ",69.4,49.7,1366417754.0,20.593684,78.96288
2259,1200,Anthony Hall,67.0,Technology,Australia,True,M,1955.0,"$1,392,680,589,329 ",82.7,47.4,25766605.0,-25.274398,133.775136
2259,1200,Fahed Hariri,42.0,Construction & Engineering,Lebanon,False,M,1980.0,"$2,827,113,184,696 ",81.3,30.6,66834405.0,55.378051,-3.435973
2259,1200,Richard Hayne,75.0,Fashion & Retail,United States,True,M,1947.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2259,1200,Michael Heine,73.0,Finance & Investments,Australia,True,M,1949.0,"$1,392,680,589,329 ",82.7,47.4,25766605.0,-25.274398,133.775136
2259,1200,Orion Hindawi,43.0,Technology,United States,True,M,1980.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2259,1200,Huang Guanlin,58.0,Fashion & Retail,China,True,M,1965.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2259,1200,Sam Hupert,68.0,Technology,Australia,True,M,1954.0,"$1,392,680,589,329 ",82.7,47.4,25766605.0,-25.274398,133.775136
2259,1200,Mohammed Ibrahim,76.0,Telecom,United Kingdom,True,M,1946.0,"$2,827,113,184,696 ",81.3,30.6,66834405.0,55.378051,-3.435973
2259,1200,David Kaplan,55.0,Finance & Investments,United States,True,M,1967.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2259,1200,Kim Kardashian,42.0,Fashion & Retail,United States,True,F,1980.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2259,1200,Ke Guihua,57.0,Manufacturing,China,True,M,1965.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2259,1200,Ke Yunfeng & family,56.0,Healthcare,China,True,M,1967.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2259,1200,Alexander Klyachin,55.0,Real Estate,Russia,True,M,1967.0,"$1,699,876,578,871 ",72.7,46.2,144373535.0,61.52401,105.318756
2259,1200,Christine Knauf,65.0,Manufacturing,Germany,False,F,1958.0,"$3,845,630,030,824 ",80.9,48.8,83132799.0,51.165691,10.451526
2259,1200,Karl Knauf,65.0,Manufacturing,Germany,False,M,1958.0,"$3,845,630,030,824 ",80.9,48.8,83132799.0,51.165691,10.451526
2259,1200,Suresh Krishna,86.0,Automotive,India,False,M,1936.0,"$2,611,000,000,000 ",69.4,49.7,1366417754.0,20.593684,78.96288
2259,1200,Guy Laliberté,63.0,Media & Entertainment,Canada,True,M,1960.0,"$1,736,425,629,520 ",81.9,24.5,36991981.0,56.130366,-106.346771
2259,1200,Lee Su-jin,45.0,Technology,South Korea,True,M,1978.0,"$2,029,000,000,000 ",82.6,33.2,51709098.0,35.907757,127.766922
2259,1200,Li Guoqing,53.0,Manufacturing,China,True,M,1970.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2259,1200,Li Li,59.0,Healthcare,China,True,M,1964.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2259,1200,Li Ruiqiang,43.0,Healthcare,China,True,M,1979.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2259,1200,Zhen Li & family,59.0,Manufacturing,China,True,M,1964.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2259,1200,Guangwei Liang,59.0,Manufacturing,China,True,M,1963.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2259,1200,Frederic Luddy,68.0,Technology,United States,True,M,1954.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2259,1200,"Cargill MacMillan, III.",63.0,Food & Beverage,United States,False,M,1959.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2259,1200,John MacMillan,73.0,Food & Beverage,United States,False,M,1949.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2259,1200,Martha MacMillan,71.0,Food & Beverage,United States,False,F,1951.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2259,1200,William MacMillan,68.0,Food & Beverage,United States,False,M,1954.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2259,1200,Keshub Mahindra,99.0,Diversified,India,False,M,1923.0,"$2,611,000,000,000 ",69.4,49.7,1366417754.0,20.593684,78.96288
2259,1200,Mao Zhongwu,60.0,Manufacturing,China,True,M,1962.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2259,1200,Jorge Mas,60.0,Construction & Engineering,United States,False,M,1963.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2259,1200,Lorinc Meszaros,57.0,Diversified,Hungary,True,M,1966.0,"$160,967,157,504 ",75.8,37.9,9769949.0,47.162494,19.503304
2259,1200,Jeffrey Michael & family,66.0,Technology,United States,True,M,1956.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2259,1200,Alan Miller & family,85.0,Healthcare,United States,True,M,1937.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2259,1200,Neide Helena de Moraes,68.0,Diversified,Brazil,False,F,1955.0,"$1,839,758,040,766 ",75.7,65.1,212559417.0,-14.235004,-51.92528
2259,1200,Scott Nuttall,50.0,Finance & Investments,United States,True,M,1972.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2259,1200,Axel Oberwelland & family,56.0,Food & Beverage,Germany,False,M,1967.0,"$3,845,630,030,824 ",80.9,48.8,83132799.0,51.165691,10.451526
2259,1200,Jonathan Oringer,48.0,Technology,United States,True,M,1974.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2259,1200,Vitaly Orlov,58.0,Food & Beverage,Russia,True,M,1965.0,"$1,699,876,578,871 ",72.7,46.2,144373535.0,61.52401,105.318756
2259,1200,Jose Isaac Peres & family,82.0,Real Estate,Brazil,True,M,1940.0,"$1,839,758,040,766 ",75.7,65.1,212559417.0,-14.235004,-51.92528
2259,1200,Markus Persson,43.0,Media & Entertainment,Sweden,True,M,1979.0,"$530,832,908,738 ",82.5,49.1,10285453.0,60.128161,18.643501
2259,1200,Mark Pincus,57.0,Technology,United States,True,M,1966.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2259,1200,Murdaya Poo,82.0,Diversified,Indonesia,False,M,1941.0,"$1,119,190,780,753 ",71.5,30.1,270203917.0,-0.789275,113.921327
2259,1200,Forrest Preston,90.0,Healthcare,United States,True,M,1933.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2259,1200,Qian Ying,57.0,Food & Beverage,China,True,F,1966.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2259,1200,Jimmy Rane,76.0,Manufacturing,United States,True,M,1946.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2259,1200,Andrei Rappoport,59.0,Finance & Investments,Russia,True,M,1963.0,"$703,082,435,360 ",83.6,28.8,8574832.0,46.818188,8.227512
2259,1200,Hugo Ribeiro & family,65.0,Food & Beverage,Brazil,False,M,1958.0,"$1,839,758,040,766 ",75.7,65.1,212559417.0,-14.235004,-51.92528
2259,1200,Bennett Rosenthal,59.0,Finance & Investments,United States,True,M,1963.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2259,1200,Atul Ruia,52.0,Real Estate,India,False,M,1971.0,"$2,611,000,000,000 ",69.4,49.7,1366417754.0,20.593684,78.96288
2259,1200,Thomas Sandell,62.0,Finance & Investments,Sweden,True,M,1961.0,"$2,827,113,184,696 ",81.3,30.6,66834405.0,55.378051,-3.435973
2259,1200,Francesco Saputo,65.0,Food & Beverage,Canada,False,M,1958.0,"$1,736,425,629,520 ",81.9,24.5,36991981.0,56.130366,-106.346771
2259,1200,Dhruv Sawhney,78.0,Construction & Engineering,India,False,M,1944.0,"$421,142,267,938 ",77.8,15.9,9770529.0,23.424076,53.847818
2259,1200,Gerald Schwartz,81.0,Finance & Investments,Canada,True,M,1941.0,"$1,736,425,629,520 ",81.9,24.5,36991981.0,56.130366,-106.346771
2259,1200,Antonio Luiz Seabra,80.0,Fashion & Retail,Brazil,True,M,1943.0,"$2,827,113,184,696 ",81.3,30.6,66834405.0,55.378051,-3.435973
2259,1200,Eric Ya Shen,52.0,Technology,China,True,M,1971.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2259,1200,Sytse 'Sid' Sijbrandij,43.0,Technology,Netherlands,True,M,1979.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2259,1200,Alexander Sixt,43.0,Automotive,Germany,False,M,1979.0,"$3,845,630,030,824 ",80.9,48.8,83132799.0,51.165691,10.451526
2259,1200,Konstantin Sixt,40.0,Automotive,Germany,False,M,1982.0,"$3,845,630,030,824 ",80.9,48.8,83132799.0,51.165691,10.451526
2259,1200,Edwin Soeryadjaya,73.0,Energy,Indonesia,False,M,1949.0,"$1,119,190,780,753 ",71.5,30.1,270203917.0,-0.789275,113.921327
2259,1200,Abhay Soi,49.0,Healthcare,India,True,M,1973.0,"$2,611,000,000,000 ",69.4,49.7,1366417754.0,20.593684,78.96288
2259,1200,Mike Speiser,52.0,Technology,United States,True,M,1971.0,"$2,827,113,184,696 ",81.3,30.6,66834405.0,55.378051,-3.435973
2259,1200,Marco Squinzi,51.0,Construction & Engineering,Italy,False,M,1971.0,"$2,001,244,392,042 ",82.9,59.1,60297396.0,41.87194,12.56738
2259,1200,Veronica Squinzi,51.0,Construction & Engineering,Italy,False,F,1972.0,"$2,001,244,392,042 ",82.9,59.1,60297396.0,41.87194,12.56738
2259,1200,Michael Steinhardt,82.0,Finance & Investments,United States,True,M,1940.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2259,1200,Ion Stoica,58.0,Technology,Romania,True,M,1965.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2259,1200,Eddy Sugianto,77.0,Metals & Mining,Indonesia,True,M,1946.0,"$1,119,190,780,753 ",71.5,30.1,270203917.0,-0.789275,113.921327
2259,1200,Luc Tack,61.0,Manufacturing,Belgium,True,M,1961.0,"$529,606,710,418 ",81.6,55.4,11484055.0,50.503887,4.469936
2259,1200,Tony Tan Caktiong,70.0,Food & Beverage,Philippines,True,M,1953.0,"$376,795,508,680 ",71.1,43.1,108116615.0,12.879721,121.774017
2259,1200,Xiuguo Tang,59.0,Manufacturing,China,True,M,1963.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2259,1200,Sam Tarascio,78.0,Real Estate,Australia,True,M,1944.0,"$1,392,680,589,329 ",82.7,47.4,25766605.0,-25.274398,133.775136
2259,1200,Lina Tombolato,75.0,Finance & Investments,Italy,False,F,1947.0,"$2,001,244,392,042 ",82.9,59.1,60297396.0,41.87194,12.56738
2259,1200,Ching Bor Tung,60.0,Manufacturing,China,True,M,1963.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2259,1200,Joop van den Ende,81.0,Media & Entertainment,Netherlands,True,M,1942.0,"$909,070,395,161 ",81.8,41.2,17332850.0,52.132633,5.291266
2259,1200,Ruben Vardanyan & family,54.0,Finance & Investments,Armenia,True,M,1968.0,"$13,672,802,158 ",74.9,22.6,2957731.0,40.069099,45.038189
2259,1200,Sandro Veronesi & family,63.0,Fashion & Retail,Italy,True,M,1959.0,"$2,001,244,392,042 ",82.9,59.1,60297396.0,41.87194,12.56738
2259,1200,Thongma Vijitpongpun,65.0,Real Estate,Thailand,True,M,1957.0,"$543,649,976,166 ",76.9,29.5,69625582.0,15.870032,100.992541
2259,1200,Wang Fuji,65.0,Healthcare,China,True,M,1958.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2259,1200,Wang Xiaoshen,54.0,Manufacturing,China,True,M,1968.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2259,1200,J. Wayne Weaver,87.0,Diversified,United States,True,M,1935.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2259,1200,Drorit Wertheim,67.0,Food & Beverage,Israel,False,F,1956.0,"$395,098,666,122 ",82.8,25.3,9053300.0,31.046051,34.851612
2259,1200,Cameron Winklevoss,41.0,Finance & Investments,United States,True,M,1981.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2259,1200,Tyler Winklevoss,41.0,Finance & Investments,United States,True,M,1981.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2259,1200,Wu Yonghua,52.0,Fashion & Retail,China,True,M,1971.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2259,1200,Xia Xinde,58.0,Manufacturing,China,True,M,1964.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2259,1200,Wenbo Xiang,60.0,Manufacturing,China,True,M,1962.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2259,1200,Xu Jin,58.0,Food & Beverage,China,True,M,1965.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2259,1200,Xu Shijun & family,60.0,Manufacturing,China,True,M,1963.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2259,1200,Wanmao Xu,78.0,Service,China,True,M,1945.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2259,1200,Xu Yuejuan,61.0,Manufacturing,China,True,F,1962.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2259,1200,Vadim Yakunin,60.0,Healthcare,Russia,True,M,1963.0,"$1,699,876,578,871 ",72.7,46.2,144373535.0,61.52401,105.318756
2259,1200,Yang Yunyun,46.0,Fashion & Retail,China,True,F,1977.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2259,1200,Matei Zaharia,37.0,Technology,Romania,True,M,1985.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2259,1200,Zan Shengda,60.0,Diversified,China,True,M,1963.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2259,1200,Zhang Xuezheng,47.0,Technology,China,True,M,1975.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2259,1200,Zhang Yin,66.0,Manufacturing,China,True,F,1957.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2259,1200,Ning Zhao,56.0,Healthcare,United States,True,F,1967.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2259,1200,Zhou Wen & family,58.0,Manufacturing,China,True,M,1965.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2259,1200,Zhu Xingliang,63.0,Construction & Engineering,China,True,M,1959.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2405,1100,Hari Krishan Agarwal,66.0,Fashion & Retail,India,True,M,1956.0,"$2,611,000,000,000 ",69.4,49.7,1366417754.0,20.593684,78.96288
2405,1100,Farkhad Akhmedov,67.0,Energy,Russia,True,M,1955.0,"$1,699,876,578,871 ",72.7,46.2,144373535.0,61.52401,105.318756
2405,1100,Joseph Bae,51.0,Finance & Investments,United States,True,M,1972.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2405,1100,Abigail Bennett,42.0,Food & Beverage,United States,False,F,1980.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2405,1100,Sara Blakely,52.0,Fashion & Retail,United States,True,F,1971.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2405,1100,Lloyd Blankfein,68.0,Finance & Investments,United States,True,M,1954.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2405,1100,Henadiy Boholyubov,61.0,Diversified,Ukraine,True,M,1962.0,"$153,781,069,118 ",71.6,45.2,44385155.0,48.379433,31.16558
2405,1100,Stephane Bonvin,56.0,Real Estate,Switzerland,True,M,1967.0,"$703,082,435,360 ",83.6,28.8,8574832.0,46.818188,8.227512
2405,1100,Oleg Boyko,58.0,Diversified,Russia,True,M,1964.0,"$703,082,435,360 ",83.6,28.8,8574832.0,46.818188,8.227512
2405,1100,Ryan Breslow,28.0,Technology,United States,True,M,1994.0,"$21,427,700,000,000 ",78.5,36.6,328239523.0,37.09024,-95.712891
2405,1100,Thomas Bruch,72.0,Fashion & Retail,Germany,False,M,1950.0,"$3,845,630,030,824 ",80.9,48.8,83132799.0,51.165691,10.451526
2405,1100,Marina Budiman,61.0,Technology,Indonesia,True,F,1961.0,"$1,119,190,780,753 ",71.5,30.1,270203917.0,-0.789275,113.921327
2405,1100,Pradip Burman,80.0,Food & Beverage,India,False,M,1942.0,"$2,611,000,000,000 ",69.4,49.7,1366417754.0,20.593684,78.96288
2405,1100,Cai Hongbin,65.0,Healthcare,China,True,M,1958.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2405,1100,Cao Kejian,60.0,Manufacturing,China,True,M,1962.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2405,1100,Giuliana Caprotti,82.0,Food & Beverage,Italy,False,F,1940.0,"$2,001,244,392,042 ",82.9,59.1,60297396.0,41.87194,12.56738
2405,1100,Marina Caprotti,45.0,Food & Beverage,Italy,False,F,1978.0,"$2,001,244,392,042 ",82.9,59.1,60297396.0,41.87194,12.56738
2405,1100,Chang Jing,40.0,Technology,China,True,M,1982.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
2405,1100,Chen Baohua,61.0,Healthcare,China,True,M,1962.0,"$19,910,000,000,000 ",77.0,59.2,1397715000.0,35.86166,104.195397
